0;1472104236439;
0;1472104353428;
0;1472104360694;
0;1472104706056;
0;1472105016167;
0;1472105339037;
0;1472105653014;
0;1472105984978;
0;1472106333699;
0;1472106642492;
0;1472106987337;
0;1472107289657;
0;1472107606103;
0;1472107966514;
0;1472108250732;
0;1472192980411;
0;1472193300930;
0;1472193596711;
0;1472193928777;
0;1472194268521;
0;1472194581092;
0;1472194906592;
0;1472195220584;
0;1472195550026;
0;1472195891038;
0;1472196208775;
0;1472196536929;
0;1472196845643;
0;1472197208603;
0;1472197519940;
0;1472197921668;
0;1472198222632;
0;1472198490057;
0;1472198828349;
0;1472199141004;
0;1472199492251;
0;1472199801019;
0;1472200121352;
0;1472200422313;
0;1472200745262;
0;1472201291281;
0;1472201413063;
0;1472201912737;
0;1472202044838;
0;1472202371616;
0;1472202713945;
0;1472203066564;
0;1472203362501;
0;1472203685279;
0;1472204039104;
0;1472204329879;
0;1472204648890;
0;1472205011844;
0;1472205314268;
0;1472205623012;
0;1472205960102;
0;1472213420670;
0;1472213796098;
0;1472214072755;
0;1472214396971;
0;1472214735311;
0;1472215054327;
0;1472215386315;
0;1472215711955;
0;1472216037350;
0;1472216360413;
0;1472216710433;
0;1472216997266;
0;1472217649027;
0;1472217990147;
0;1472218328540;
0;1472218632265;
0;1472218952550;
0;1472219311605;
0;1472219629287;
0;1472632413388;
0;1472632756064;
0;1472633091968;
0;1472633369724;
0;1472633693954;
0;1472635054081;
0;1472635396315;
0;1472635693395;
0;1472635993117;
0;1472636299360;
0;1472636635197;
0;1472636959406;
0;1472637274673;
0;1472637622055;
0;1472637942395;
0;1472638569667;
0;1472638899211;
0;1472639303487;
0;1472639902968;
0;1472640220774;
0;1472640528179;
0;1472640897608;
0;1472641201175;
0;1472641498348;
0;1472641841846;
0;1472642144126;
0;1472642482419;
0;1472642810668;
0;1472643123284;
0;1472643447391;
0;1472643770413;
0;1472644105030;
0;1472644418838;
0;1472644797157;
0;1472645096828;
0;1472645400547;
0;1472645759605;
0;1472646049003;
0;1472646871361;
0;1472647021178;
0;1472647385408;
0;1472647668333;
0;1472648002829;
0;1472648323198;
0;1472648719655;
0;1472649035028;
0;1472649320426;
0;1472649622642;
0;1472649945574;
0;1472650281433;
0;1472650684368;
0;1472650920802;
0;1472651265736;
0;1472651569250;
0;1472651907626;
0;1472652224154;
0;1472652553635;
0;1472652889624;
0;1472653199582;
0;1472653543225;
0;1472653850635;
0;1472654186400;
0;1472654511889;
0;1472654831042;
0;1472655159145;
0;1472655493667;
0;1472655829533;
0;1472658422280;
0;1472658726999;
0;1472723878582;
0;1472844421976;
7064;1474472476584;
7661;1474473797271;
8420;1474474453263;
8538;1474475408364;
8538;1474476433499;
8618;1474477070182;
9372;1474477679790;
9372;1474478329344;
9636;1474479674642;
9711;1474480324405;
9744;1474480931747;
9765;1474481608891;
9765;1474482232775;
9809;1474482893004;
9847;1474483595737;
9847;1474484233866;
9847;1474484830482;
9950;1474485831439;
9967;1474486138587;
9967;1474486453372;
9967;1474486821938;
9967;1474487102532;
382;1474518631628;
425;1474519281152;
525;1474521597283;
1304;1474522203738;
2170;1474522872574;
2296;1474532284241;
2483;1474532933829;
2650;1474534236197;
2855;1474534880584;
2935;1474535536559;
2974;1474536191783;
3746;1474537156191;
4223;1474537489784;
4234;1474537805069;
4234;1474538165335;
4234;1474538467265;
4234;1474538785945;
4234;1474539119388;
4234;1474539438497;
4234;1474539754386;
4234;1474540182019;
4234;1474540407557;
4689;1474554450371;
5228;1474555098621;
5546;1474555745556;
6232;1474556724167;
6869;1474558043496;
7655;1474558665936;
7747;1474559372511;
7747;1474559975858;
7747;1474560942772;
8251;1474561614300;
9070;1474562244463;
9146;1474563210128;
9202;1474564010786;
9202;1474564559791;
9202;1474565224936;
9202;1474566161231;
9215;1474566798029;
9215;1474567434708;
9215;1474568084352;
9328;1474569402231;
9328;1474570140737;
9328;1474570791656;
9328;1474571704514;
9328;1474572963023;
9328;1474573639659;
9468;1474574597560;
9468;1474575260085;
9468;1474575894252;
0;1474577187750;
0;1474577843984;
0;1474578499015;
0;1474579158319;
0;1474579895802;
0;1474580435784;
32;1474581090591;
32;1474581740179;
32;1474582384845;
32;1474583035630;
32;1474583689201;
43;1474584335482;
43;1474585021337;
43;1474585669697;
43;1474586644484;
43;1474587360028;
43;1474587993143;
43;1474588559063;
43;1474589224135;
43;1474589879166;
43;1474590538410;
43;1474591160359;
