10780;1470985026026;24516417
10780;1470985064061;24516417
10780;1470985077705;24516417
10994;1470985443103;24516424
10994;1470985643867;24516427
11025;1470985867532;24516431
11025;1470985912032;24516431
0;1471268261644;24521137
0;1471270470019;24521174
0;1471270696000;24521178
0;1471271019824;24521183
0;1471271428192;24521190
0;1471272358646;24521205
0;1471272661759;24521211
0;1471272984726;24521216
0;1471273621527;24521227
0;1471274216737;24521236
0;1471281322788;24521355
0;1471281755851;24521362
0;1471281774919;24521362
0;1471284479758;24521407
0;1471290811218;24521513
0;1471290813209;24521513
0;1471290813806;24521513
0;1471293922076;24521565
0;1471293941288;24521565
0;1471293971530;24521566
0;1471294253242;24521570
0;1471294604585;24521576
0;1471329990947;24522166
0;1471332290925;24522204
0;1471332337863;24522205
0;1471332640002;24522210
0;1471333173811;24522219
0;1471333227068;24522220
0;1471333511246;24522225
0;1471334221099;24522237
0;1471334821527;24522247
0;1471335419299;24522256
0;1471336024167;24522267
0;1471336623350;24522277
0;1471336964535;24522282
0;1471337523245;24522292
0;1471337867187;24522297
0;1471338729423;24522312
0;1471339320670;24522322
0;1471339923445;24522332
0;1471340522397;24522342
0;1471341563656;24522359
0;1471342020900;24522367
0;1471342621087;24522377
0;1471342925519;24522382
0;1471343523446;24522392
0;1471344424208;24522407
0;1471344736597;24522412
0;1471345321587;24522422
0;1471345921091;24522432
0;1471346524839;24522442
0;1471347120197;24522452
0;1471347446729;24522457
0;1471348021671;24522467
0;1471348352196;24522472
0;1471348713888;24522478
0;1471349258506;24522487
0;1471349828816;24522497
0;1471350156857;24522502
0;1471350722378;24522512
0;1471351066678;24522517
0;1471351620059;24522527
0;1471351923265;24522532
0;1471352520618;24522542
0;1471353120919;24522552
0;1471353726394;24522562
0;1471354623301;24522577
0;1471354930792;24522582
0;1471355520378;24522592
0;1471356126737;24522602
0;1471369321635;24522822
0;1471369667794;24522827
0;1471370221628;24522837
0;1471370823209;24522847
0;1471371124206;24522852
0;1471371723121;24522862
0;1471372027298;24522867
0;1471372623213;24522877
0;1471372929252;24522882
0;1471375921257;24522932
0;1471377722268;24522962
0;1471379023181;24522983
0;1471380659971;24523010
0;1471384998020;24523083
0;1471391525206;24523192
0;1471400823957;24523347
0;1471405322410;24523422
0;1471405920294;24523432
0;1471406277430;24523437
0;1471406642215;24523444
0;1471406825186;24523447
0;1471407207175;24523453
0;1471407600076;24523460
0;1471407793188;24523463
0;1471408319488;24523471
0;1471408700354;24523478
0;1471408923993;24523482
0;1471409525080;24523492
0;1471409825404;24523497
0;1471410122383;24523502
0;1471410719612;24523511
0;1471411322145;24523522
0;1471411632854;24523527
0;1471412224200;24523537
0;1471412830447;24523547
0;1471413122525;24523552
0;1471413459415;24523557
0;1471413721327;24523562
0;1471414116530;24523568
0;1471414619934;24523576
0;1471415218223;24523586
0;1471415951399;24523599
0;1471416418841;24523606
0;1471417020240;24523617
0;1471417117444;24523618
0;1471417128603;24523618
0;1471417177193;24523619
0;1471417489201;24523624
0;1471417850433;24523630
0;1471418121650;24523635
0;1471418555501;24523642
0;1471418764912;24523646
0;1471419128476;24523652
0;1471419717844;24523661
0;1471420316733;24523671
0;1471420630411;24523677
0;1471421218480;24523686
0;1471421816939;24523696
0;1471422418109;24523706
0;1471423020178;24523717
0;1471423343675;24523722
0;1471423704623;24523728
0;1471424066230;24523734
0;1471424385206;24523739
0;1471425419024;24523756
0;1471426019186;24523766
0;1471426616270;24523776
0;1471426930915;24523782
0;1471427217698;24523786
0;1471427816697;24523796
0;1471428116386;24523801
0;1471428717334;24523811
0;1471429026158;24523817
0;1471429617789;24523826
0;1471429702690;24523828
0;1471429916198;24523831
0;1471430228038;24523837
0;1471430817863;24523846
0;1471431416871;24523856
0;1471432020255;24523867
0;1471432339925;24523872
0;1471432918323;24523881
0;1471433241287;24523887
0;1471433819611;24523896
0;1471434418521;24523906
0;1471435021207;24523917
0;1471435617859;24523926
0;1471436220179;24523937
0;1471436521093;24523942
0;1471437120285;24523952
0;1471438320190;24523972
0;1471438358512;24523972
0;1471438921182;24523982
0;1471439516584;24523991
0;1471440118192;24524001
0;1471440435948;24524007
0;1471441016846;24524016
0;1471441555269;24524025
0;1471441834690;24524030
0;1471442216486;24524036
0;1471442818042;24524046
0;1471443418809;24524056
0;1471444108570;24524068
0;1471444621190;24524077
0;1471445221374;24524087
0;1471445525220;24524092
0;1471446420991;24524107
0;1471446723181;24524112
0;1471447317029;24524121
0;1471447919336;24524131
0;1471448360890;24524139
0;1471448542516;24524142
0;1471449118307;24524151
0;1471449673320;24524161
0;1471449716347;24524161
0;1471450111532;24524168
0;1471450618938;24524176
0;1471451221225;24524187
0;1471451943184;24524199
0;1471452120474;24524202
0;1471452873847;24524214
0;1471452939128;24524215
0;1471453338356;24524222
0;1471453875510;24524231
0;1471453924792;24524232
0;1471454272862;24524237
0;1471454742798;24524245
0;1471454854204;24524247
0;1471455416976;24524256
0;1471456018577;24524266
0;1471456418838;24524273
0;1471456952444;24524282
0;1471457297328;24524288
0;1471457342794;24524289
0;1471457818032;24524296
0;1471458138705;24524302
0;1471459046071;24524317
0;1471459922441;24524332
0;1471460516985;24524341
0;1471461030205;24524350
0;1471461419321;24524356
0;1471461930202;24524365
0;1471462316994;24524371
0;1471462922953;24524382
0;1471463519365;24524391
0;1471464116983;24524401
0;1471464592947;24524409
0;1471464837573;24524413
0;1471465318788;24524421
0;1471465644214;24524427
0;1471466182559;24524436
0;1471670723134;24527845
