1470328487672;still;100
1470328528044;still;100
1470328548197;still;100
1470328568990;still;100
1470328589272;still;85
1470328632072;still;100
1470328688189;tilting;100
1470328710846;tilting;100
1470328753883;tilting;100
1470328788407;in_vehicle;92
1470328831806;in_vehicle;100
1470328843777;tilting;100
1470328860709;tilting;100
1470328928856;tilting;100
1470328929078;tilting;100
1470328934199;tilting;100
1470328952908;walking;95
1470328962690;walking;69
1470328962736;tilting;100
1470328982920;tilting;100
1470329074830;tilting;100
1470329190449;tilting;100
1470329210729;tilting;100
1470329421540;tilting;100
1470329426915;tilting;100
1470329470292;tilting;100
1470329490922;still;92
1470329496072;still;85
1470329511736;still;92
1470329522092;still;85
1470329542663;still;100
1470329552865;still;92
1470329578170;still;85
1470329618564;still;100
1470329638701;still;85
1470329739551;still;85
1470329759764;still;100
1470329780013;still;100
1470329800173;still;100
1470329840482;still;100
1470329860716;still;100
1470329880864;still;100
1470329901073;still;85
1470329941458;still;100
1470330943523;still;100
1470332669147;tilting;100
1470332769496;in_vehicle;92
1470332870186;tilting;100
1470332921814;tilting;100
1470333304241;in_vehicle;75
1470333444951;in_vehicle;85
1470333465078;in_vehicle;92
1470333485201;in_vehicle;100
1470333505285;in_vehicle;100
1470333525415;in_vehicle;100
1470333545481;in_vehicle;100
1470333585884;in_vehicle;100
1470333605995;in_vehicle;92
1470333626116;in_vehicle;77
1470333646248;in_vehicle;92
1470333706578;in_vehicle;77
1470333766862;in_vehicle;77
1470333947803;in_vehicle;85
1470333967892;in_vehicle;100
1470334060391;in_vehicle;92
1470334080484;in_vehicle;77
1470334761998;tilting;100
1470334762205;tilting;100
1470334771853;tilting;100
1470334827139;tilting;100
1470334843248;tilting;100
1470334848490;tilting;100
1470334853692;tilting;100
1470334866909;tilting;100
1470334919452;still;100
1470334924576;still;100
1470334929700;still;92
1470334934852;still;100
1470334939940;still;92
1470334955373;still;85
1470334960493;still;100
1470334965647;still;85
1470334970776;still;85
1470334979873;tilting;100
1470334985203;still;85
1470335015949;still;85
1470335021079;still;100
1470335026190;still;85
1470335157702;still;100
1470335198033;in_vehicle;77
1470335258614;still;92
1470335399857;still;85
1470335460446;still;92
1470335500845;still;85
1470335521062;still;85
1470335581569;still;85
1470335601724;still;92
1470335697509;tilting;100
1470335697771;tilting;100
1470335735630;tilting;100
1470335755460;tilting;100
1470335755618;tilting;100
1470335763452;tilting;100
1470335792224;tilting;100
1470335801251;tilting;100
1470335829883;tilting;100
1470335854706;tilting;100
1470335860676;tilting;100
1470335911859;tilting;100
1470335932181;tilting;100
1470335959065;tilting;100
1470335987788;tilting;100
1470336122311;tilting;100
1470336190676;tilting;100
1470336215962;in_vehicle;82
1470336256157;in_vehicle;100
1470336317177;in_vehicle;92
1470336498051;in_vehicle;92
1470336518117;in_vehicle;92
1470336578410;in_vehicle;100
1470336598507;in_vehicle;92
1470336638685;in_vehicle;92
1470336658780;in_vehicle;100
1470336719090;in_vehicle;85
1470336739260;in_vehicle;85
1470336895782;tilting;100
1470336896065;tilting;100
1470336938988;tilting;100
1470337055367;tilting;100
1470337060716;tilting;100
1470337090126;tilting;100
1470337133068;tilting;100
1470337138425;tilting;100
1470337143532;tilting;100
1470337188861;in_vehicle;92
1470337269538;in_vehicle;74
1470337390580;in_vehicle;100
1470337475360;tilting;100
1470337479302;tilting;100
1470337513423;tilting;100
1470337535287;in_vehicle;77
1470337544331;tilting;100
1470337544547;tilting;100
1470337552630;tilting;100
1470337581522;tilting;100
1470337652230;still;100
1470337712800;in_vehicle;90
1470337753106;in_vehicle;85
1470337833790;in_vehicle;82
1470337936726;in_vehicle;85
1470337956905;in_vehicle;85
1470337977074;in_vehicle;77
1470337997233;in_vehicle;100
1470338118320;still;100
1470338138511;still;85
1470338259769;still;85
1470338300138;still;85
1470338432192;tilting;100
1470338432340;in_vehicle;82
1470338432470;tilting;100
1470338461636;in_vehicle;71
1470338461756;tilting;100
1470338466904;in_vehicle;85
1470338486346;in_vehicle;85
1470338488431;tilting;100
1470338516672;tilting;100
1470338583129;tilting;100
1470338614079;in_vehicle;100
1470338623432;tilting;100
1470338652296;tilting;100
1470338657466;tilting;100
1470338671058;tilting;100
1470338671200;tilting;100
1470338693097;in_vehicle;90
1470338693216;tilting;100
1470338698248;in_vehicle;97
1470338718929;tilting;100
1470338739228;in_vehicle;85
1470338739297;tilting;100
1470338744419;in_vehicle;74
1470338744507;tilting;100
1470338749610;in_vehicle;79
1470338792384;tilting;100
1470338821316;tilting;100
1470338851815;still;92
1470338871954;still;100
1470338908438;tilting;100
1470338921530;tilting;100
1470339478109;walking;54
1470339478148;tilting;100
1470339498181;walking;75
1470339523818;walking;69
1470339543914;walking;62
1470339563994;walking;100
1470339584835;walking;100
1470339607812;walking;62
1470339627894;walking;100
1470339645878;walking;100
1470339645915;tilting;100
1470339666800;walking;92
1470339688158;walking;92
1470339708311;walking;92
1470339728454;walking;100
1470339748638;walking;92
1470339767126;walking;73
1470339807367;still;100
1470339847651;walking;82
1470339867742;walking;100
1470339888224;walking;100
1470339908431;walking;100
1470339930514;walking;92
1470339950687;walking;100
1470339970884;walking;92
1470339975952;walking;92
1470339996145;walking;100
1470340009240;walking;100
1470340022530;walking;92
1470340042701;walking;100
1470340062891;walking;77
1470340077256;walking;54
1470340097474;tilting;100
1470340117652;still;80
1470340124400;tilting;100
1470340138584;tilting;100
1470340911756;tilting;100
1470340917321;still;92
1470340921532;still;92
1470340955222;tilting;100
1470340999774;still;85
1470341030131;tilting;100
1470341058245;still;92
1470341074612;tilting;100
1470341087443;tilting;100
1470341087667;tilting;100
1470341092841;tilting;100
1470341098050;tilting;100
1470341103289;tilting;100
1470341108500;tilting;100
1470341158770;tilting;100
1470341178917;tilting;100
1470341201621;tilting;100
1470341234482;tilting;100
1470341254747;tilting;100
1470341267995;walking;85
1470341281014;walking;92
1470341301392;walking;100
1470341321637;walking;100
1470341341853;walking;100
1470341362043;walking;69
1470341382180;walking;85
1470341397016;walking;100
1470341417213;walking;100
1470341437314;walking;100
1470341457444;walking;92
1470341477609;walking;100
1470341497759;walking;100
1470341518151;walking;100
1470341538293;walking;100
1470341558476;walking;75
1470341578666;still;85
1470341659529;still;100
1470341679688;still;92
1470341760386;still;100
1470341800708;still;92
1470341883457;tilting;100
1470341891957;tilting;100
1470342062785;still;92
1470342531134;still;85
1470342531195;tilting;100
1470342571517;still;85
1470342632674;still;100
1470342655991;still;100
1470342677596;still;85
1470342717904;still;100
1470342758944;still;100
1470342797257;still;100
1470342817910;still;100
1470342859104;tilting;100
1470342880017;walking;52
1470342892814;walking;46
1470342892884;tilting;100
1470342913054;tilting;100
1470342996681;in_vehicle;74
1470343017069;tilting;100
1470343037144;walking;87
1470343057280;walking;92
1470343084508;walking;100
1470343104753;walking;100
1470343124930;walking;69
1470343145060;walking;100
1470343165223;walking;100
1470343185322;walking;92
1470343205611;walking;100
1470343225819;walking;100
1470343245993;walking;100
1470343266190;walking;92
1470343286390;walking;100
1470343307003;walking;100
1470343327077;walking;85
1470343347298;walking;85
1470343367545;walking;85
1470343388003;walking;85
1470343408170;walking;62
1470343428969;walking;54
1470343448157;walking;77
1470343468395;walking;85
1470343488978;walking;62
1470343509186;walking;92
1470343529437;walking;100
1470343549585;walking;85
1470343569314;walking;77
1470343645486;tilting;100
1470343665586;still;95
1470343710578;still;100
1470343730776;still;100
1470343750976;still;100
1470343771975;still;100
1470343792975;still;100
1470343811492;still;92
1470343831972;still;100
1470343852960;still;100
1470343873088;still;100
1470343894814;still;100
1470343914976;still;100
1470343926195;tilting;100
1470343962986;tilting;100
1470343983744;tilting;100
1470344023954;still;100
1470344024039;tilting;100
1470344053288;still;92
1470344073458;still;100
1470344093562;still;100
1470344113994;still;100
1470344134984;still;100
1470344156004;still;100
1470344175031;still;100
1470344195199;still;100
1470344215349;still;100
1470344235490;still;92
1470344255983;still;100
1470344276103;still;100
1470344301037;still;100
1470344321314;tilting;100
1470344350519;tilting;100
1470344370587;still;87
1470344390706;still;92
1470344410989;still;100
1470344443401;tilting;100
1470344504128;walking;69
1470344524191;walking;100
1470344524232;tilting;100
1470344546135;tilting;100
1470344559300;walking;56
1470344579480;walking;54
1470344636928;tilting;100
1470344657045;tilting;100
1470344842451;tilting;100
1470344862965;still;87
1470344883201;still;100
1470344903969;still;100
1470344923143;still;100
1470344943365;still;100
1470344963475;still;100
1470344967307;still;100
1470344987477;still;100
1470345007622;still;100
1470345027784;still;100
1470345044149;still;100
1470345064356;still;100
1470345084486;still;100
1470345104511;still;100
1470345124649;still;100
1470345144814;still;100
1470345165252;still;100
1470345185484;still;100
1470345205806;still;100
1470345225896;still;100
1470345245968;still;100
1470345266141;still;100
1470345306606;still;100
1470345327013;still;100
1470347410836;still;100
1470347410909;still;100
1470347411024;still;100
1470348704400;tilting;100
1470348744657;walking;52
1470348753721;walking;85
1470348753820;tilting;100
1470348773940;tilting;100
1470348796736;in_vehicle;82
1470348818344;in_vehicle;100
1470348878603;in_vehicle;77
1470348938047;tilting;100
1470349039088;tilting;100
1470349064885;tilting;100
1470349074635;tilting;100
1470349079789;tilting;100
1470349101466;walking;100
1470349101513;tilting;100
1470349121631;walking;92
1470349121690;tilting;100
1470349141862;walking;70
1470349141948;tilting;100
1470349283429;still;85
1470349324125;tilting;100
1470349404805;still;100
1470349424994;still;100
1470349465336;still;100
1470349485477;still;92
1470349525796;still;100
1470349545972;still;100
1470349566166;still;100
1470349587052;still;85
1470349607237;still;100
1470349627457;still;100
1470349647592;still;100
1470349667749;still;100
1470349689982;still;100
1470349710250;still;100
1470349730439;still;100
1470349750592;still;100
1470349770768;still;85
1470349791023;still;100
1470349811169;still;100
1470349831391;still;100
1470349851573;still;100
1470351706198;in_vehicle;92
1470351726278;in_vehicle;77
1470351789349;in_vehicle;77
1470351809484;in_vehicle;92
1470351829657;in_vehicle;71
1470351981546;tilting;100
1470352000518;tilting;100
1470352026018;in_vehicle;77
1470352046216;in_vehicle;100
1470352087040;in_vehicle;100
1470352107251;in_vehicle;100
1470352127390;in_vehicle;92
1470352149314;in_vehicle;100
1470352169514;in_vehicle;100
1470352189664;in_vehicle;75
1470352270669;in_vehicle;90
1470352290876;in_vehicle;77
1470352371612;in_vehicle;85
1470352493000;still;100
1470352533428;still;100
1470352654379;still;92
1470352775608;in_vehicle;85
1470352795784;in_vehicle;77
1470352876639;still;85
1470352897010;still;100
1470352977701;still;85
1470353139148;still;100
1470353159269;still;92
1470353179429;still;100
1470353219749;still;100
1470353260090;in_vehicle;74
1470353361746;in_vehicle;90
1470353382038;in_vehicle;100
1470353402312;in_vehicle;100
1470353442563;in_vehicle;92
1470353564077;in_vehicle;85
1470353604447;in_vehicle;77
1470353664991;in_vehicle;92
1470353705290;in_vehicle;100
1470353725390;in_vehicle;100
1470353745492;in_vehicle;100
1470353766047;in_vehicle;100
1470353786217;in_vehicle;100
1470353806332;in_vehicle;87
1470353826489;in_vehicle;92
1470353847013;in_vehicle;100
1470353867212;in_vehicle;100
1470353889278;in_vehicle;100
1470353909486;in_vehicle;92
1470353950028;in_vehicle;100
1470353970248;in_vehicle;100
1470354014787;tilting;100
1470354020100;tilting;100
1470354051448;still;100
1470354072110;still;100
1470354082473;still;85
1470354087621;still;100
1470354108534;tilting;100
1470354125929;tilting;100
1470354142756;tilting;100
1470354142819;tilting;100
1470354142915;tilting;100
1470354148010;tilting;100
1470354235220;still;85
1470354255431;still;100
1470354295690;still;100
1470354376467;walking;56
1470354396614;walking;69
1470354416731;walking;92
1470354437113;walking;100
1470354457348;walking;100
1470354478064;walking;100
1470354498302;walking;100
1470354518472;walking;92
1470354538612;walking;100
1470354558759;walking;64
1470354599064;walking;64
1470354619338;walking;100
1470354639488;walking;100
1470354659631;walking;100
1470354679852;walking;75
1470354679933;tilting;100
1470354700142;tilting;100
1470354740392;in_vehicle;100
1470354760490;in_vehicle;100
1470354841468;in_vehicle;92
1470354881745;in_vehicle;92
1470354901870;in_vehicle;92
1470354922048;in_vehicle;77
1470354942218;in_vehicle;85
1470354962431;in_vehicle;100
1470354982574;in_vehicle;85
1470355002689;in_vehicle;92
1470355023115;in_vehicle;100
1470355043274;in_vehicle;92
1470355063446;in_vehicle;73
1470355104027;in_vehicle;100
1470355124250;in_vehicle;77
1470355144462;in_vehicle;100
1470355164615;in_vehicle;100
1470355184791;in_vehicle;100
1470355204919;in_vehicle;100
1470355225066;in_vehicle;92
1470355245231;in_vehicle;85
1470355265401;in_vehicle;92
1470355285628;in_vehicle;100
1470355306025;in_vehicle;100
1470355346447;in_vehicle;100
1470355366609;in_vehicle;92
1470355407043;in_vehicle;100
1470355449280;in_vehicle;92
1470355469453;in_vehicle;100
1470355489595;in_vehicle;100
1470355509877;in_vehicle;92
1470355530023;in_vehicle;100
1470355550122;in_vehicle;100
1470355570309;in_vehicle;92
1470355610558;still;95
1470355630776;still;100
1470355691396;in_vehicle;100
1470355711680;in_vehicle;85
1470355731785;in_vehicle;85
1470355752038;in_vehicle;100
1470355772216;in_vehicle;77
1470355792396;in_vehicle;85
1470355832726;in_vehicle;92
1470355873228;in_vehicle;77
1470355893389;in_vehicle;85
1470355960741;tilting;100
1470355966185;tilting;100
1470355992407;tilting;100
1470356021703;tilting;100
1470356027417;tilting;100
1470356061032;tilting;100
1470356087669;tilting;100
1470356279229;walking;56
1470356309785;tilting;100
1470356329962;tilting;100
1470356391376;still;100
1470356411543;still;100
1470356432095;tilting;100
1470356472454;walking;51
1470356475488;tilting;100
1470356492235;still;100
1470356512390;still;100
1470356532581;still;100
1470356553049;still;100
1470356573320;still;100
1470356579766;tilting;100
1470356599878;tilting;100
1470356613195;still;100
1470356634138;tilting;100
1470356654361;tilting;100
1470356674622;tilting;100
1470356695184;tilting;100
1470356716205;tilting;100
1470356751834;still;100
1470356771969;still;100
1470356792075;still;100
1470356812175;still;100
1470356833512;still;100
1470356854325;still;100
1470356874423;still;100
1470356894561;still;100
1470356914743;still;100
1470356934905;still;100
1470356955139;still;100
1470356975479;still;100
1470356995579;still;100
1470357015715;still;100
1470357035793;still;100
1470357055965;still;100
1470357076029;still;100
1470357096535;still;100
1470357116728;still;100
1470357136896;still;100
1470357157092;still;100
1470357177240;still;100
1470357197406;still;100
1470357217667;still;100
1470357237890;still;100
1470358750344;still;100
1470358750436;still;100
1470372337197;still;100
1470372337249;still;100
1470373274537;still;100
1470373472912;still;100
1470373698277;still;100
1470373702600;tilting;100
1470373742842;still;100
1470373742899;tilting;100
1470373760256;still;100
1470375902838;still;100
1470375938133;still;83
1470376164603;still;100
1470376299457;still;100
1470376339764;still;100
1470376360341;tilting;100
1470376400517;tilting;100
1470376420562;still;100
1470376440713;still;100
1470376460953;still;100
1470376482168;still;100
1470376502328;still;100
1470376521475;still;100
1470376542118;still;100
1470376562354;still;100
1470376582565;still;100
1470376602700;still;100
1470376622895;still;100
1470376643306;still;100
1470376684337;still;100
1470376730380;tilting;100
1470376750524;tilting;100
1470376756665;tilting;100
1470376835227;tilting;100
1470376840422;still;100
1470376861531;tilting;100
1470376870378;still;92
1470376875450;still;100
1470376880548;still;100
1470376885694;still;100
1470376890858;still;100
1470376896020;still;100
1470376899479;still;100
1470376904633;still;100
1470376910142;still;100
1470376915218;still;100
1470376920395;still;100
1470376925578;still;100
1470376930720;still;100
1470376935791;still;100
1470376940986;still;100
1470376946129;still;100
1470376951356;still;100
1470376956548;still;100
1470376961684;still;100
1470376966156;still;100
1470376986269;still;100
1470377017262;still;100
1470377037416;still;100
1470377051439;tilting;100
1470377056816;tilting;100
1470377102660;walking;92
1470377122886;tilting;100
1470377142319;tilting;100
1470377162464;still;100
1470377182710;still;100
1470377203155;still;100
1470377223326;still;100
1470377243516;still;100
1470377263349;still;100
1470377283536;still;100
1470377303613;still;100
1470377323811;still;100
1470377344186;still;100
1470377364246;still;100
1470377384396;still;100
1470377404479;still;100
1470377424602;still;100
1470377444618;still;100
1470377465208;still;100
1470377485387;still;100
1470377505489;still;100
1470377525653;still;100
1470377545804;still;100
1470377566072;still;100
1470377586222;still;100
1470377606361;still;100
1470377626554;still;100
1470377647221;still;100
1470377847220;still;100
1470377874519;tilting;100
1470377894577;tilting;100
1470377910202;still;100
1470377930363;still;100
1470377951228;still;100
1470377970171;still;100
1470377991160;still;100
1470378013190;still;100
1470378033388;still;100
1470378053534;still;100
1470378073686;still;100
1470378091278;still;100
1470378111404;still;100
1470378131574;still;100
1470378151695;still;100
1470378171862;still;100
1470378192052;still;100
1470378212329;still;100
1470378233203;still;100
1470378253347;still;100
1470378273532;still;100
1470378293671;still;100
1470378314191;still;100
1470378355859;still;100
1470378379484;still;100
1470378472900;still;100
1470379719983;still;100
1470380026152;still;100
1470381960385;tilting;100
1470381986721;walking;54
1470381986813;tilting;100
1470382006940;tilting;100
1470382098915;tilting;100
1470382129175;still;100
1470382149330;still;100
1470382169539;still;100
1470382189700;still;100
1470382211404;still;100
1470382227654;still;100
1470382248200;still;100
1470382268374;still;100
1470382288449;still;100
1470382309274;still;100
1470382329467;still;100
1470382344223;still;100
1470382364391;still;100
1470382385301;still;100
1470382406194;still;100
1470382426338;still;100
1470382446444;still;100
1470382465270;still;100
1470382485474;still;100
1470382505637;still;100
1470382510599;still;83
1470382531242;still;100
1470382552202;still;100
1470382572344;still;100
1470382586863;still;100
1470383417038;still;100
1470383446525;tilting;100
1470383507493;tilting;100
1470383519598;tilting;100
1470383536731;tilting;100
1470383596063;tilting;100
1470383616490;tilting;100
1470383637201;still;100
1470383695404;tilting;100
1470383715545;tilting;100
1470383735691;still;100
1470383756038;still;100
1470383776262;still;100
1470383806196;still;100
1470383821303;still;100
1470383841481;still;100
1470383861625;still;100
1470383881761;still;100
1470383901957;still;100
1470383922125;still;100
1470383937253;still;100
1470383957454;still;100
1470383978220;still;100
1470383998348;still;100
1470384018508;still;100
1470384038631;still;100
1470384059265;still;100
1470384079419;still;100
1470384100248;still;100
1470384120379;still;100
1470384140559;still;100
1470384161228;still;100
1470384181371;still;100
1470384201524;still;100
1470384221666;still;100
1470384590829;still;100
1470384590914;still;100
1470384591011;still;100
1470385376130;tilting;100
1470385470879;tilting;100
1470385516636;still;100
1470385536751;still;100
1470385556961;still;100
1470385577242;still;100
1470385597483;still;100
1470385617538;still;100
1470385637714;still;100
1470385658232;still;100
1470385679169;still;100
1470385699318;still;100
1470385720233;still;100
1470385739239;still;100
1470385759379;still;100
1470385779555;still;100
1470385800243;still;100
1470385820445;still;100
1470385836852;still;100
1470385860386;still;100
1470385880578;still;100
1470385900795;still;100
1470385921220;still;100
1470385941347;still;100
1470385961499;still;100
1470385981448;still;100
1470386001644;still;100
1470389992720;tilting;100
1470390009212;tilting;100
1470390089936;tilting;100
1470390110114;walking;56
1470390110172;tilting;100
1470390147556;tilting;100
1470390204262;tilting;100
1470390225343;tilting;100
1470390322834;tilting;100
1470390438627;tilting;100
1470391001362;still;85
1470391132908;tilting;100
1470391263524;in_vehicle;77
1470391320926;in_vehicle;80
1470391375722;in_vehicle;74
1470391444035;in_vehicle;100
1470391551311;tilting;100
1470391598132;in_vehicle;80
1470391696254;in_vehicle;73
1470391855986;in_vehicle;100
1470391876582;in_vehicle;92
1470391913659;in_vehicle;100
1470391958943;in_vehicle;77
1470391971301;in_vehicle;85
1470391993079;tilting;100
1470392033421;in_vehicle;92
1470392045071;tilting;100
1470392045157;in_vehicle;80
1470392100818;in_vehicle;92
1470392115069;tilting;100
1470392115153;in_vehicle;72
1470392120067;tilting;100
1470392158339;in_vehicle;100
1470392220247;tilting;100
1470392228669;tilting;100
1470392376785;in_vehicle;92
1470392392786;in_vehicle;77
1470392480321;tilting;100
1470392482026;tilting;100
1470392505427;tilting;100
1470392664359;in_vehicle;77
1470392748517;in_vehicle;92
1470393145474;tilting;100
1470393225474;tilting;100
1470393362719;in_vehicle;77
1470393383570;in_vehicle;77
1470393468885;tilting;100
1470393525408;in_vehicle;77
1470393570772;tilting;100
1470393596483;tilting;100
1470393604957;tilting;100
1470393634099;tilting;100
1470393643555;tilting;100
1470393674340;walking;48
1470393714727;tilting;100
1470393729958;walking;46
1470393730033;tilting;100
1470393750210;walking;92
1470393951885;still;87
1470393972143;still;100
1470393992278;still;100
1470394013246;still;100
1470394033360;still;100
1470394054239;still;100
1470394074335;still;100
1470394093294;still;100
1470394114267;still;100
1470394134422;still;100
1470394154573;still;100
1470394174753;still;100
1470394194924;still;100
1470394215339;still;100
1470394236389;still;100
1470394276699;still;85
1470394296807;still;100
1470394316934;still;100
1470394337354;still;85
1470394399256;still;100
1470394466393;still;100
1470394706060;still;100
1470394728648;still;100
1470395196570;still;100
1470395229521;still;100
1470395289582;still;100
1470395589681;still;100
1470395889482;still;100
1470395965525;still;100
1470395985650;still;100
1470396005802;still;100
1470396025832;still;100
1470396046296;still;100
1470396066509;still;100
1470396086678;still;100
1470396106810;still;100
1470396126982;still;100
1470396147299;still;100
1470396168296;still;100
1470396188426;still;100
1470396208666;still;100
1470396228788;still;100
1470396248930;still;100
1470396279263;still;100
1470396299444;still;100
1470396319521;still;100
1470396339679;still;100
1470396359864;still;100
1470396380353;still;100
1470396400512;still;100
1470396420679;still;100
1470396440904;still;100
1470396461034;still;100
1470396596360;still;100
1470396913408;still;100
1470396921403;still;100
1470397253498;still;100
1470397553663;still;100
1470397854264;still;100
1470398164460;still;100
1470398464565;still;100
1470398618060;walking;69
1470398805774;still;100
1470398825942;still;100
1470398845320;still;100
1470398866370;still;100
1470398886538;still;100
1470398906694;still;100
1470398926859;still;100
1470398946982;still;100
1470398967276;still;100
1470398988423;still;100
1470399009353;still;100
1470399029554;still;100
1470399049640;still;100
1470399069878;still;100
1470399090003;still;100
1470399110364;still;100
1470399130609;still;100
1470399150740;still;100
1470399170890;still;100
1470399191314;still;100
1470399211497;still;100
1470399231691;still;100
1470399296537;still;100
1470399621617;still;100
1470399945420;still;100
1470399953364;still;100
1470400289816;still;100
1470400590541;still;100
1470400890572;still;100
1470401191437;still;100
1470401782891;tilting;100
1470401805064;tilting;100
1470401825246;tilting;100
1470401879851;tilting;100
1470401888445;tilting;100
1470401908564;tilting;100
1470401968746;in_vehicle;92
1470402088541;tilting;100
1470402088602;tilting;100
1470402088730;tilting;100
1470402111942;still;100
1470402111999;tilting;100
1470402117056;still;100
1470402120893;still;100
1470402125411;still;100
1470402130599;still;100
1470402135667;still;100
1470402140824;still;100
1470402145956;still;100
1470402151083;still;100
1470402156360;still;100
1470402161634;still;100
1470402165486;still;100
1470402170601;still;100
1470402175735;still;100
1470402195905;still;100
1470402216363;still;100
1470402263342;still;100
1470402283440;still;100
1470402303678;still;100
1470402323811;still;100
1470402343955;still;100
1470402350785;tilting;100
1470402350982;still;87
1470402356226;still;100
1470402361295;still;100
1470402366165;still;100
1470402370648;still;100
1470402375773;still;100
1470402380907;still;100
1470402386380;still;100
1470402391609;still;100
1470402396704;still;100
1470402401842;still;100
1470402407002;still;100
1470402412357;still;100
1470402417635;still;100
1470402422828;still;100
1470402427963;still;100
1470402433052;still;100
1470402438313;still;100
1470402458524;still;100
1470402505388;still;100
1470402525608;still;100
1470402545778;still;100
1470402565968;still;100
1470402586406;still;100
1470402605512;still;100
1470402613766;still;100
1470402947303;tilting;100
1470402965830;still;100
1470403037401;still;100
1470403253669;still;100
1470403567005;still;100
1470403878418;still;100
1470403886682;still;100
1470403921586;tilting;100
1470403947598;still;100
1470404038299;still;100
1470404046587;still;100
1470404347578;still;100
1470404575954;still;85
1470404674330;still;100
1470404974530;still;100
1470405054524;tilting;100
1470405114771;in_vehicle;77
1470405253488;tilting;100
1470405273610;tilting;100
1470405314431;tilting;100
1470405335455;tilting;100
1470405356418;tilting;100
1470405496061;still;100
1470405556592;still;100
1470405617048;still;85
1470405637339;still;100
1470405699296;still;100
1470405821330;still;100
1470405841491;still;100
1470405881883;still;100
1470405902063;still;100
1470405922318;still;100
1470405934455;still;100
1470405954575;still;100
1470405974746;still;100
1470405995350;still;100
1470406015546;still;100
1470406035771;still;100
1470406066330;still;100
1470406086573;still;100
1470406107330;still;100
1470406127502;still;100
